#;status_id;screen_name;created_at;text;location;lang;hashtag;clasificacion;Si/No
557;1,48E+18;eamayorgav;1/1/2022 5:00;"Feliz a§o hdp!!! 

Llora perro y due§o de perro maricon!!! https://t.co/DpuCWg6EVR";Guayaquil;es;hdp;odio;si
558;1,48E+18;ecalderonc18;2/1/2022 21:13;Maldito a§o nuevo y lo que me trajo?;Quevedo, Ecuador;es;maldito;odio;si
559;1,48E+18;ecuaullo;5/1/2022 3:31;"Nazi, Dice este imbÇcil. 
No eres despierto s¢lo una copia. https://t.co/SuisZM6BGO";El Oro, Ecuador;es;imbecil;odio;si
560;1,48E+18;EdgarUribe_62;31/12/2021 22:06;@_SuExcelencia @VillaFernando_ RafaÇl Correa El HDP M†s C°nico y Miserable Del Ecuador. https://t.co/v0ZjBlJ7nz;Salinas, Ecuador;es;hdp;odio;si
561;1,48E+18;EdgarUribe_62;31/12/2021 8:47;@fragafriega1 S£per. Nunca Olvidar Los Atracos No Cobrados A£n. Tan C°nico El Pr¢fugo HDP, Que Dijo, Que êl Era El Afectado. Pobre y Triste HDP. El Afectado Fue El Estado Ecuatoriano. El Pueblo Ecuatoriano. https://t.co/oCRAGCmfKc;Salinas, Ecuador;es;hdp;odio;si
562;1,48E+18;EdgarUribe_62;2/1/2022 15:50;"@VillaFernando_ @FiscalizacionAN ""A Confesi¢n De Parte, Relevo De Pruebas"" Ning£n Saludo, Ni Felicitaci¢n A Ning£n HDP Corre°stas. https://t.co/FZGRtfuwvU";Salinas, Ecuador;es;hdp;odio;si
563;1,48E+18;EdgarUribe_62;5/1/2022 15:41;@luisantonio_r Simple. Son Pillos esos HDP;Salinas, Ecuador;es;hdp;odio;si
564;1,48E+18;EdgarUribe_62;2/1/2022 15:25;@VillaFernando_ @FiscalizacionAN No A Todos. Menos A Esos HDP Corre°stas, integrantes De La Comisi¢n que preside. Abrazos Fraternos Fernando. <U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB><U+0001F1EA><U+0001F1E8><U+0001F1EA><U+0001F1E8>;Salinas, Ecuador;es;hdp;odio;si
565;1,48E+18;EdilbertoFreddy;2/1/2022 12:23;"@demokratiko7 CHUKI;El ENANO MALDITO,Valiente en GAVILLA,COBARDE en SOLEDAD!.";Guayaquil, Ecuador;es;maldito;odio;si
566;1,48E+18;edu_bustxmxnte;4/1/2022 23:30;"?Maldito A§o Nuevo y lo que me trajo?

Gripe/‡micron*<U+0001F921>";Guayas, Ecuador;es;maldito;odio;si
567;1,48E+18;EduAndrade89;4/1/2022 18:30;Ya pues hijueputa hasta q hora este maldito virus sigue jodiendo? Me van a joder la noche amarilla chucha! https://t.co/kSA6u3FVyU;Guayaquil - Ecuador;es;maldito;odio;si
568;1,48E+18;eduardomosque16;1/1/2022 2:05;Yo deseo que en el 2022 te saquen a patadas mit¢mano hdp. https://t.co/WaopVkkHYk;Guayaquil - Ecuador;es;hdp;odio;si
569;1,48E+18;EduardoMuyulema;5/1/2022 1:31;@_REDInformativa HDP!! Irresponsables. <U+0001F92C>;Cuenca, Ecuador;es;hdp;odio;si
570;1,48E+18;edyrivera74;29/12/2021 17:29;@silvitamaldia @RorkaUFO Por eso la dejÇ de seguir, y al imbecil ese disque periodista del tele Amazonas;Guayaquil, Ecuador;es;imbecil;odio;si
571;1,48E+18;eestefaniaaa_;3/1/2022 19:59;Maldito dolor de cabeza;Guayaquil, Ecuador;es;maldito;odio;si
572;1,48E+18;eknuts2002;5/1/2022 14:24;@DiazYJose Siempre ha sido as°, la familia d los ilustres periodistas, partidos pol°ticos tradicionales, d las c†maras u otra ONG, han hecho carrera profesional en el maldito estado obeso... Gastar en ellos est† bien, pero si se gasta en 1 persona que viene del submundo, eso es corrupci¢n.;Guayaquil, Ecuador;es;maldito;odio;si
573;1,48E+18;El_Barbon_Gye;4/1/2022 23:33;Afortunado el que la tenga, maldito el que la deje https://t.co/C6GWGyXCKf;Guayaquil, Ecuador;es;maldito;odio;si
574;1,48E+18;El_Fans1;31/12/2021 13:19;@marca y las risitas hdp.;En El mundo;es;hdp;odio;si
575;1,48E+18;ELCEBOLLA;31/12/2021 0:27;@pochoharbEC Pero ah° si es bien imbÇcil el que paga, que imbÇcil.... BOBASO, TORTA DE CAMOTE, BOBO DE LA YUCA...... sabiendo que el carnet es GRATIS si te vacunas;GUAYAQUIL;es;imbecil;odio;si
576;1,48E+18;EleuSani;2/1/2022 22:59;@ceron_nubia @noraheras63 Me uno a esa puteada, HDP, Lenin Moreno, no pasas de ser una lacra humana;Empalme, Ecuador;es;hdp;odio;si
577;1,48E+18;EleuSani;31/12/2021 18:20;@Expresoec Perm°tanme decirles  a uds que son  unos HDP. saben que Rafael Correa est† sentenciado por influjo ps°quico, figura que no existe en la jurisprudencia del Ecuador ni del mundo, y siguen, con que, pr¢fugo de la  justicia: bien dicen que para imbÇciles no se estudia;Empalme, Ecuador;es;hdp;odio;si
578;1,48E+18;ElHuevoNeraId;4/1/2022 4:30;"@_guillermoAMIGO Guillermo, te entiendo tanto; yo hice lo mismo con la m°a, muy en contra de lo que quer°a, que era a ella sana, rozagante, alegre y molestosa? Verla reducida a una media porci¢n por el maldito c†ncer, casi inconsciente por los fuertes medicamentos y escuchar sus sollozos fue?";Guayaquil, Ecuador;es;maldito;odio;no
579;1,48E+18;elmaosan10;31/12/2021 6:19;@_BryanDesign @abraham_irc @pochoharbEC @CarlosVerareal @DianaSalazarM2 Siempre hay un imbÇcil de estos en las redes...;Guayaquil, Ecuador;es;imbecil;odio;si
580;1,48E+18;ElNariz3;4/1/2022 21:25;Amo cada maldito stream tlj JAJAJAJA https://t.co/RWesp9fDSP;Portoviejo, Ecuador;es;maldito;odio;no
581;1,48E+18;Elpapau1986;6/1/2022 1:08;@Chivas @calientesports Nos vale verga sin refuerzos y con los troncos que tienen por jugadores a quÇ va uno al estadio a hacer corajes no gracias ni gratis se antoja ir a ver c¢mo dan lastima HDP.;de Guadalajara para el mundo;es;hdp;odio;si
582;1,48E+18;eltepitazo;2/1/2022 0:29;@Yo_el_sherpa No es tan imbÇcil como creemos, lo va a usar para seguir dividiendo a la gente y haciÇndose la v°ctima. Una cosa s° sabe y es usar todo a su favor, solo le habla a los tarados que le creen pero ah° est†, de  presidente.;En todo el mundo;es;imbecil;odio;si
583;1,48E+18;ElTioLion;2/1/2022 4:13;Que salado hdp;Cuenca-Ecuador;es;hdp;odio;si
584;1,48E+18;emaficse;4/1/2022 19:38;@CSEmelec Alg£n socio que elabore un escrito para solicitar la expulsi¢n de este mamarracho HDP, y juntos sumarnos a la causa? No tiene respaldo alguno de los socios, s¢lo de delincuentes y pillos con saco y corbata. #AuadMierdoso;Guayaquil - Ecuador;es;hdp;odio;si
585;1,48E+18;EmelecismoCSE;5/1/2022 21:45;"@NTN24ve TAN RµPIDO?????

ESE HDP VA A CONTAGIAR A TODA LA PLANTILLA Y FAMILIARES DEL @PSG_espanol

Hablen serio !!!!!";<U+0001D5D8><U+0001D5F0><U+0001D602><U+0001D5EE><U+0001D5F1><U+0001D5FC><U+0001D5FF>;es;hdp;odio;si
586;1,48E+18;Emigdio_Quimis;29/12/2021 19:34;@klebersorianoz @Efuentesec Me cabrea sobremanera que gente como t£ tenga la posibilidad de emitir opiniones est£pidas, pero as° es Twitter, la libertad es tu derecho, pero tambiÇn es mi derecho decirte lo imbÇcil y bruto que eres. Pareciera que vives en la misma burbuja que el EVASOR LASSO.;Manta, Ecuador;es;imbecil;odio;si
587;1,48E+18;emiliacv15;5/1/2022 16:42;@veerooniicaac @Datov_ Jajajaajajaj hdp;Cuenca, Ecuador;es;hdp;odio;si
588;1,48E+18;ericka121294;5/1/2022 1:31;"Hoy mientras estaba comprando en una tienda llega una se§ora y empieza a hablar con los due§os sobre ""un virus que anda, todos andan con gripe"" y ""yo no me he contagiado. Mi familia est† vacunada e igual se han contagiado""
No saben el esfuerzo que hice para no decirle lo hdp + https://t.co/NQmnl3tsgD";Ecuador - Guayaquil;es;hdp;odio;si
589;1,48E+18;erickeguez;30/12/2021 15:11;@CarlosVerareal @DianaSalazarM2 A ver del 2020 ya ni me acuerdo pendejo, y del 2021 te puede decir que @DianaSalazarM2 es lo peor que le pudo haber pasado a la justicia en el Ecuador. Imbecil desubicado;Quevedo/Ecuador;es;imbecil;odio;si
590;1,48E+18;evernaza;1/1/2022 23:41;@jorgejhorlfl Pr¢fugo por ladr¢n. Un imbÇcil acomplejado y nuevo rico. Creo alrededor de el una religi¢n cuyos borregos lo adoran;Guayaquil, Ecuador;es;imbecil;odio;si
591;1,48E+18;evernaza;1/1/2022 4:25;@VillaFernando_ @MashiRafael Correa es un imbÇcil acomplejado. No le hagas caso.;Guayaquil, Ecuador;es;imbecil;odio;si
592;1,48E+18;evernaza;1/1/2022 4:28;@MashiRafael Correa es un delincuente contumaz , su inmensa fortuna es producto de robo,coimas y sobreprecios. Un imbÇcil completo.;Guayaquil, Ecuador;es;imbecil;odio;si
593;1,48E+18;fabianespin;2/1/2022 16:42;"@GabrielT_Ec @centurion64 @AlmaMiaEcu @MashiRafael Palabras de un imbÇcil; de eso ecuatorianos promedios que no leen ni medio libro al a§o y desayunan viendo Ecuavisa y por las noches las novelas. Evolucionar no le har† da§o, se§or.";Guayaquil-Ecuador;es;imbecil;odio;si
594;1,48E+18;Fabianpl_7;2/1/2022 1:23;Soy yo o este a§o la gente est† m†s imbecil que nunca ?;En el reino del bigot¢n;es;imbecil;odio;si
595;1,48E+18;Fabianvelez2;31/12/2021 22:54;@MaxIniguez @LassoGuillermo @MashiRafael @RC5Oficial Eso es con plata del estado, imbÇcil. Los pol°ticos nunca ponen un centavo de su bolsillo, sangran al estado. Peor el ladr¢n de Correa y toda su banda, se hicieron ricos.;Guayaquil - Ecuador ;es;imbecil;odio;si
596;1,48E+18;fabmons64;31/12/2021 20:29;@jlfernandez Que hdp;Cuenca - Ecuador;es;hdp;odio;si
597;1,48E+18;fabys8004;4/1/2022 21:26;"Ser diferente es el pecado imperdonable en cualquier sociedad. 

SÇ diferente y te tratar†n como si fueras alguien maldito.<U+0001F609>..";Cuenca, Ecuador;es;maldito;odio;no
598;1,48E+18;felip4rdo;1/1/2022 16:34;@mateoal227 Pero hdp me puedes sacar de la intriga;Riobamba, Ecuador;es;hdp;odio;si
599;1,48E+18;fercevaa;5/1/2022 1:02;si no tuiteo de nuevo, me mudÇ al cielo, maldito covid;Ecuador;es;maldito;odio;si
600;1,48E+18;FernandoLippke;31/12/2021 23:13;"@luisevivanco Si el tipo es un imbÇcil servil al rating y tendencias obvio ser† una peli negativa pues desnuda todo eso.
Medios y pol°ticos que manipulan datos y opiniones para sus intereses privados.
Y una sociedad est£pida que digiere todo sin cr°tica y pereza intelectual para contrastar.";Guayaquil;es;imbecil;odio;si
601;1,48E+18;Fguillen10;4/1/2022 5:14;@revistavistazo êste imbÇcil en que mundo vive.;Babahoyo, Ecuador;es;imbecil;odio;si
602;1,48E+18;fhidalgo1974;5/1/2022 14:48;@alberto_dahik Retroceder es leerte, pero ya aprend° la lecci¢n maldito miserable caretucoooooo!!!!;Guayaquil, Ecuador;es;maldito;odio;si
603;1,48E+18;fhidalgo1974;2/1/2022 12:48;"Feliz serÇ el d°a que te vea preso maldito
Desgraciado
Infame
Caretuco
Vende patria
Traidor
Maldito https://t.co/ZIhW60sK06";Guayaquil, Ecuador;es;maldito;odio;si
604;1,48E+18;fhidalgo1974;2/1/2022 3:25;@amandaasubiar Que pena que se llame como ese maldito imbÇcil desgraciado;Guayaquil, Ecuador;es;maldito;odio;si
605;1,48E+18;fhidalgo1974;2/1/2022 3:25;@amandaasubiar Que pena que se llame como ese maldito imbÇcil desgraciado;Guayaquil, Ecuador;es;imbecil;odio;si
606;1,48E+18;Filetillos_;1/1/2022 16:32;estamos me he venido a hacerme una pcr y esta todo el mundo con la cl†sica ropa de invierno y soy el £nico imbecil en pantalones cortos y me est† mirando todo el mundo por favor respetad que soy lo opuesto a friolero;cuenca;es;imbecil;odio;si
607;1,48E+18;FinanzasNewsHn;3/1/2022 15:09;@MIURAdalCuore A travÇs de @asjhn1 Çl y el otro majadero lavaron dinero saqueado de Honduras, al plegarse al mandato del espurio. Sus hijos, esposa y dem†s familiates han de estar avergonzados de Çl. Callate imbÇcil! @elpulsohn;En el mundo;es;imbecil;odio;si
608;1,48E+18;FinanzasNewsHn;2/1/2022 16:58;@MIURAdalCuore @Presidencia_HN Ese engendro NUNCA va a andar tranquilo...demasiado da§o caus¢ ese imbÇcil...;En el mundo;es;imbecil;odio;si
609;1,48E+18;FLXMXRCE7357;4/1/2022 21:54;Maldito desgraciado hasta el final me hiciste sufrir https://t.co/7DWsx2Bc42;Guayaquil Ecuador;es;maldito;odio;si
610;1,48E+18;fmaldonado1112;5/1/2022 12:17;@MoniPalaciosZ @RC5Oficial Con sobreprecios y desviando fondos. Hdp;Guayaquil, Ecuador;es;hdp;odio;si
611;1,48E+18;freddysegarra69;5/1/2022 2:56;Llego el d°a, me alcanzo este maldito virus, pero por ahora, tos, un poco de fiebre, el resto bien, manden buenas vibras;Cuenca, Ecuador;es;maldito;odio;no
612;1,48E+18;fultonfrancoe;1/1/2022 19:30;Flooooroooonaaaa brotheeeer? As° iniciamos el a§o? Virus hdp ya ac†bate!;Machala/Ecuador;es;hdp;odio;si
613;1,48E+18;Gabriel10220597;4/1/2022 3:36;@FreddyFons @RobertoAcaro7 @SanMarinoTeam La ignorancia es soberbia jajjaa este imbÇcil bala sin saber pobre iluso , an°mese lea averigÅe , instruyete  que ese dr. Sirva pa algo jajajaj;Guayaquil, Ecuador;es;imbecil;odio;si
614;1,48E+18;GabyPablo;5/1/2022 4:59;Maldito bicho. (No t£ bb @Cristiano ) https://t.co/oiBLauHWSx;Guayaquil - Ecuador;es;maldito;odio;si
615;1,48E+18;GeanellaSalazar;3/1/2022 2:51;Covid negativo... Se le agradece maldito virus por no quererme <U+0001F602>;Guayaquil ;es;maldito;odio;si
616;1,48E+18;GeorgePhernan;30/12/2021 19:01;"Que asco que le hagan un documental a la basura de Maradroga y que lo llamen ?LA MUERTE DE DIOS?

?UN IMBECIL MENOS? deber°a llamarse.";Guayaquil, Ecuador;es;imbecil;odio;si
617;1,48E+18;Ger_Ceron;4/1/2022 6:36;@edwinner77 @elcomerciocom No sabr†s que la puta Empresa de los vergas radares est† en todo el Ecuador y que es el due§o es un gringo mmv correista hdp mal parido que valiÇndose de tecnolog°a gringa obsoleta les est† entucando a algunos municipios valiÇndose de las leyes a favor de dichos dispositivos?;Ambato, Ecuador;es;hdp;odio;si
618;1,48E+18;Ger_Ceron;2/1/2022 3:11;@CanalRevolCN Hdp... de los 4 no sacan ni 0.10% <U+0001F922><U+0001F92E>;Ambato, Ecuador;es;hdp;odio;si
619;1,48E+18;Ger_Ceron;2/1/2022 2:28;@DiegoPe41648659 @APACHE_EC Ya te sentaste mmv? El sue§o est† a medio cumplir tonto hdp...;Ambato, Ecuador;es;hdp;odio;si
620;1,48E+18;gildakzf;2/1/2022 7:05;Maldito a§o nuevo y lo que me trajo;Guayaquil, Ecuador;es;maldito;odio;si
621;1,48E+18;Giovann80574580;3/1/2022 19:28;@jaimerycardo @OrlyBaque Y sin que nadie diga nada de nada como se llevan los recursos del Estado que hijo de puta y se los grito buen fuerte siempre fue ese el maldito objetivo, que ayuda al pueblo ni ocho cuarto, cuanto cojudismo de los ecuatorianos .;Guayaquil, Ecuador;es;maldito;odio;si
622;1,48E+18;Giovann80574580;4/1/2022 19:38;@DanielGranja7 @LassoGuillermo Y lo grito bien fuerte el maldito doble discurso de @LassoGuillermo  as° llego para simplemente desmantelar el estado y lucrarse como lobos hambrientos y los carro§eros despuÇs har†n su trabajo.;Guayaquil, Ecuador;es;maldito;odio;si
623;1,48E+18;Giovann80574580;4/1/2022 16:35;@wilfridolaz As° est† en su plan de gobierno, se dan cuenta nadie se tom¢ el maldito tiempo de leerlo. Las consecuencia.;Guayaquil, Ecuador;es;maldito;odio;si
624;1,48E+18;Giovann80574580;4/1/2022 19:35;@DanielGranja7 @LassoGuillermo El maldito doble discurso de Lasso,;Guayaquil, Ecuador;es;maldito;odio;si
625;1,48E+18;Giovann80574580;3/1/2022 12:13;@DianaVeintimil2 Nada de misericordia con el mal nacido y criminal @Lenin  Y lo creo capaz de todo la mierda est†.;Guayaquil, Ecuador;es;mal nacido;odio;
626;1,48E+18;Giovann80574580;5/1/2022 16:46;@Azuelo21 @luis29595945 @GonzoP3 @HomeroHeredia @PerroNoyNo @MashiRafael @AMPFCO @mpmg67 @gamc30 @poliro10 @3rr0r_500 @martha2275 @QuitenoSur @RuizWeisson @CortoMalts2 @LigiaNevarez @GabrielaVlez10 @IsaiasRodriguz @Eduardo22672372 @milahaya2021 @RCiudadanaL5 @Diego12450285 @Antonio29982779 @Cristia14714241 @CarlosGarofaloV @Carlos__Paspuel @MAXIMOPALADINES @PamelaO95943976 @ChristineCaete3 @SantosiYormina Que te quitaron hdp dime quÇ te quitaron lentejero. Hasta chiro tienes que ser y peleas por lo que no tienes. https://t.co/dxtFyOT3jQ;Guayaquil, Ecuador;es;hdp;odio;si
627;1,48E+18;Giovann80574580;4/1/2022 12:13;@Expresoec Hdp no ven que el pueblo est† muriendo d°a a d°a con este gobierno neoliberal miserable, y salen con falacias, nos creen ignorantes o pendejos, no se les puede hablar de otra forma.;Guayaquil, Ecuador;es;hdp;odio;si
628;1,48E+18;Giovann80574580;31/12/2021 14:33;@ErmelRosario Y los hdp les llamaron elefante blanco Malditos mil veces malditos Lenin y Lasso entre otros. Una piedra no levantar†.;Guayaquil, Ecuador;es;hdp;odio;si
629;1,48E+18;Giovann80574580;3/1/2022 13:01;@AlmaMiaEcu Ese hdp tiene que irse de este mundo sufriendo y mucho. Eso espero, y tirar<U+0001F4A9> sobre su tumba este donde estÇ.;Guayaquil, Ecuador;es;hdp;odio;si
630;1,48E+18;Giovann80574580;31/12/2021 15:29;@ETacle Te apuesto que hasta chiro sos y defiende el capitalismo neoliberal hdp.;Guayaquil, Ecuador;es;hdp;odio;si
631;1,48E+18;Giovann80574580;31/12/2021 16:30;@TiempoRealEC Y conque chucha de dinero vamos a comprar ineptos, acaso imprimimos d¢lares, a la mierda los productos nacionales, m†s desempleo hdp, este gobierno es de la <U+0001F4A9>. Los ignorantes te van aplaudir Lasso yo no.;Guayaquil, Ecuador;es;hdp;odio;si
632;1,48E+18;Giovann80574580;31/12/2021 16:45;@Expresoec Hdp porque no investigan a Lasso miserable ya dejen la hipocres°a la doble moral. Prensa corrupta, vendidas  a gobierno evasores de impuestos.;Guayaquil, Ecuador;es;hdp;odio;si
633;1,48E+18;Giovann80574580;31/12/2021 15:27;@ETacle Calla hdp maldito, por mierdas como t£ estamos muriendo cada d°a el d°a que el abandono del est† te llegue a ti o a tu familia ese d°a dejas de escribir huevadas.;Guayaquil, Ecuador;es;hdp;odio;si
634;1,48E+18;Giovann80574580;4/1/2022 15:21;Hay que ser un chimpancÇ para creer a esta miserable hdp. https://t.co/i8fUgTQLr3;Guayaquil, Ecuador;es;hdp;odio;si
635;1,48E+18;GiovannitahGv;30/12/2021 5:48;"Mi cu§ado: Ya un a§o, ya deja de ser pendeja, ya deja la wbda y cons°guete un man como Calvin Klein... 
-Como quiÇn? 
Mi cu§ado: ese el de Superman... 
-Henry Cavill imbÇcil!";Portoviejo;es;imbecil;odio;si
636;1,48E+18;giushitx;4/1/2022 20:04;Escucho/leo ?maldito covid? al menos 10 veces al d°a;Guayaquil, Ecuador;es;maldito;odio;si
637;1,48E+18;GNIVRI_IRVING;3/1/2022 8:54;Grillo hdp;Guayaquil, Ecuador;es;hdp;odio;si
638;1,48E+18;godoyoswaldo5;31/12/2021 12:23;@APACHE_EC @85Estebancer Listo, bloqueado el denunciante HDP.;Ambato, Ecuador;es;hdp;odio;si
639;1,48E+18;Golfovictor60;5/1/2022 3:13;@OsorioOmar5 @AP_Kost @LassoGuillermo @simoncueva @notimundoec Este hdp es Colombiche.vsya donde el paraco Duke y no escriba wevadas Ctm.;Duran, Ecuador;es;hdp;odio;si
640;1,48E+18;Golfovictor60;4/1/2022 22:23;@ecuavisa Estos S†trapas est†n en funciones prorrogadas  ,por dignidad deben largarse hdp. Son culpables de la a debacle que vivimos,todo es improvisaci¢n.;Duran, Ecuador;es;hdp;odio;si
641;1,48E+18;Golfovictor60;4/1/2022 22:11;@FaustoJarrinT @Lenin @MashiRafael D¢nde est† este hdp ,ya debe estar en la Peni es cdm.Asi cara de tuco no disimulan.;Duran, Ecuador;es;hdp;odio;si
642;1,48E+18;GonzaloFreire;3/1/2022 17:37;"JAJAJAJJAJAJAJA que maldito cague de risa.

""No m†s promesas de mierda de fin de a§o que no vas a cumplir"" https://t.co/lrLlpAI9Oe";Guayas, Ecuador;es;maldito;odio;si
643;1,48E+18;gregmoreira10;31/12/2021 22:29;Y EN LA JUGADA PREVIA DeMAR FALL‡ UN MID-RANGE O TRIPLE (?) CUANDO SIEMPRE LOS HACE HASTA CON LOS OJOS CERRADOS. ME QUIERO MATAR POR EL COLORADO IMBêCIL DE SABONIS.;Guayaquil, Ecuador;es;imbecil;odio;si
644;1,48E+18;gregory_34637;31/12/2021 12:26;"@Andrewag86 @elangelazul Una pregunta es socio del equipo?
Si lo es vote por quiÇn putas le de la gana.
Si no lo es vete a la verga HDP y Haste socio y no jodas";Guayas, Ecuador;es;hdp;odio;si
645;1,48E+18;gregory_34637;31/12/2021 12:24;@Fair_Play_EC @elangelazul Se nota que No.N lo tiene entucado a este hdp que se pone a opinar y seg£n el presidente que les gan¢ la final es lo peor pobre hdp;Guayas, Ecuador;es;hdp;odio;si
646;1,48E+18;GuarataroP;5/1/2022 16:23;"Claro HDP y cu†nto recibes mensual por chupa medias?
Acaso cuando el atracador te enca§ona buscas una soluci¢n democr†tica?
Hay que ser bien cara dura https://t.co/0ZkQuA6R7V";En el mundo;es;hdp;odio;si
647;1,48E+18;guayaco80;31/12/2021 19:09;@CarlosVerareal @PoliciaEcuador Ahora te damos las gracias por ser zolapador de Lenin que destruyo el estado enano imbecil estas son las consecuencias carajo!!;Guayaquil;es;imbecil;odio;si
648;1,48E+18;guayaco80;30/12/2021 18:42;@carlitosdm66 Y el Cumplea§os del amante de tu mujer tambien imbecil;Guayaquil;es;imbecil;odio;si
649;1,48E+18;guayaco80;2/1/2022 4:55;@luisevivanco Es una s†tira de la realidad imbecil as° como cuando te dicen que vayas a la refiner°a del aromo a crear una cortina de humo zoquete vales verga todav°a no entiendo como vas a mirar a tu hija hablarle de Dios o de dignidad mucho menos de honestidad <U+0001F914><U+0001F914>;Guayaquil;es;imbecil;odio;si
650;1,48E+18;guayaco80;5/1/2022 17:17;@Danielsalcan88 @luisevivanco imbecil mas claro que el agua;Guayaquil;es;imbecil;odio;si
651;1,48E+18;guayacosin;31/12/2021 23:05;@milenkomar Gente imbÇcil que hasta que no le toque a alguien cercano no van a entender;Guayas, Ecuador;es;imbecil;odio;si
